,album_type,artists,available_markets,copyrights,external_ids,external_urls,genres,href,id,images,label,name,popularity,release_date,release_date_precision,total_tracks,tracks,type,uri
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}]",[],"[{'text': '2016 Northeast Party House', 'type': 'C'}, {'text': '2016 Northeast Party House', 'type': 'P'}]",{'upc': '9332727040061'},{'spotify': 'https://open.spotify.com/album/6A0wlnsc6rjAi8RSnXNxOR'},[],https://api.spotify.com/v1/albums/6A0wlnsc6rjAi8RSnXNxOR,6A0wlnsc6rjAi8RSnXNxOR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd3149098697971e54f89a7d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cd3149098697971e54f89a7d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cd3149098697971e54f89a7d', 'width': 64}]",Stop Start,Dare,0,2016-09-09,day,10,"{'href': 'https://api.spotify.com/v1/albums/6A0wlnsc6rjAi8RSnXNxOR/tracks?offset=0&limit=50', 'items': [{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 267765, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/1TLbwkHGgiktmxkqZTygZP'}, 'href': 'https://api.spotify.com/v1/tracks/1TLbwkHGgiktmxkqZTygZP', 'id': '1TLbwkHGgiktmxkqZTygZP', 'is_local': False, 'name': 'Heartbreaker', 'preview_url': None, 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:1TLbwkHGgiktmxkqZTygZP'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 203720, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/1cZAvf9K3jiIgNXtwPDMru'}, 'href': 'https://api.spotify.com/v1/tracks/1cZAvf9K3jiIgNXtwPDMru', 'id': '1cZAvf9K3jiIgNXtwPDMru', 'is_local': False, 'name': 'Your House', 'preview_url': None, 'track_number': 2, 'type': 'track', 'uri': 'spotify:track:1cZAvf9K3jiIgNXtwPDMru'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 251276, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/1vzK3QDbrmkWnPs2FaJLmO'}, 'href': 'https://api.spotify.com/v1/tracks/1vzK3QDbrmkWnPs2FaJLmO', 'id': '1vzK3QDbrmkWnPs2FaJLmO', 'is_local': False, 'name': 'Wallflower', 'preview_url': None, 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:1vzK3QDbrmkWnPs2FaJLmO'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 256052, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/169C3YdZTSIHQYEiLOnhLv'}, 'href': 'https://api.spotify.com/v1/tracks/169C3YdZTSIHQYEiLOnhLv', 'id': '169C3YdZTSIHQYEiLOnhLv', 'is_local': False, 'name': 'For You', 'preview_url': None, 'track_number': 4, 'type': 'track', 'uri': 'spotify:track:169C3YdZTSIHQYEiLOnhLv'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 244068, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/2t92t3Fxs3a4XK3rBOqjVk'}, 'href': 'https://api.spotify.com/v1/tracks/2t92t3Fxs3a4XK3rBOqjVk', 'id': '2t92t3Fxs3a4XK3rBOqjVk', 'is_local': False, 'name': 'Girl', 'preview_url': None, 'track_number': 5, 'type': 'track', 'uri': 'spotify:track:2t92t3Fxs3a4XK3rBOqjVk'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 206628, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/5nZgIg1fQUbp7APo4a132s'}, 'href': 'https://api.spotify.com/v1/tracks/5nZgIg1fQUbp7APo4a132s', 'id': '5nZgIg1fQUbp7APo4a132s', 'is_local': False, 'name': 'Diamond', 'preview_url': None, 'track_number': 6, 'type': 'track', 'uri': 'spotify:track:5nZgIg1fQUbp7APo4a132s'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 172980, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/63Qyplncg3PclSpvIKUjCw'}, 'href': 'https://api.spotify.com/v1/tracks/63Qyplncg3PclSpvIKUjCw', 'id': '63Qyplncg3PclSpvIKUjCw', 'is_local': False, 'name': 'Spiralling', 'preview_url': None, 'track_number': 7, 'type': 'track', 'uri': 'spotify:track:63Qyplncg3PclSpvIKUjCw'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 233169, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/3U0obDja5mKtcqPJdWEku3'}, 'href': 'https://api.spotify.com/v1/tracks/3U0obDja5mKtcqPJdWEku3', 'id': '3U0obDja5mKtcqPJdWEku3', 'is_local': False, 'name': 'Calypso Beach', 'preview_url': None, 'track_number': 8, 'type': 'track', 'uri': 'spotify:track:3U0obDja5mKtcqPJdWEku3'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 249664, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/13Xa8MPm2LWd0f6wootU4H'}, 'href': 'https://api.spotify.com/v1/tracks/13Xa8MPm2LWd0f6wootU4H', 'id': '13Xa8MPm2LWd0f6wootU4H', 'is_local': False, 'name': 'Dare', 'preview_url': None, 'track_number': 9, 'type': 'track', 'uri': 'spotify:track:13Xa8MPm2LWd0f6wootU4H'}, {'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/500YRyClzP6Z7HtWd1BIje'}, 'href': 'https://api.spotify.com/v1/artists/500YRyClzP6Z7HtWd1BIje', 'id': '500YRyClzP6Z7HtWd1BIje', 'name': 'Northeast Party House', 'type': 'artist', 'uri': 'spotify:artist:500YRyClzP6Z7HtWd1BIje'}], 'available_markets': [], 'disc_number': 1, 'duration_ms': 236946, 'explicit': False, 'external_urls': {'spotify': 'https://open.spotify.com/track/4TGVSRLkZCjYXmG3Q18eOn'}, 'href': 'https://api.spotify.com/v1/tracks/4TGVSRLkZCjYXmG3Q18eOn', 'id': '4TGVSRLkZCjYXmG3Q18eOn', 'is_local': False, 'name': 'Love Machine', 'preview_url': None, 'track_number': 10, 'type': 'track', 'uri': 'spotify:track:4TGVSRLkZCjYXmG3Q18eOn'}], 'limit': 50, 'next': None, 'offset': 0, 'previous': None, 'total': 10}",album,spotify:album:6A0wlnsc6rjAi8RSnXNxOR
